PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 8.5 uM,Standard Deviation,Inhibition at 8.5 uM [1],Inhibition at 8.5 uM [2],Inhibition at 8.5 uM [3]
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,Normalized average percent inhibition of the counterscreen at a compound concentration of 8.5 micromolar.,Standard deviation derived from the normalized percent inhibition of the triplicate data for each compound.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 1.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 2.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 3.
RESULT_UNIT,,,,,,,,PERCENT,NONE,PERCENT,PERCENT,PERCENT
1243,22416962,1321677,CC1=C(C=CC(=C1)CSC2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)CN4CCOCC4,Inactive,3,,,2.97,4.10081,-1.63664,2.22651,8.32501
1244,49722582,20901989,CC1CC2=C(N1C(=O)C)C=CC(=C2)S(=O)(=O)N3CCCC(C3)C(=O)NC4=CC=C(C=C4)F,Inactive,3,,,2.97,4.36736,-0.477647,9.13163,0.255318
1245,22407646,2126594,CC(=O)C1=CC(=C(C=C1)OC)CSC2=NN=C(S2)NC3=CC=CC=C3,Inactive,3,,,2.97,5.42144,-3.43901,2.51772,9.81808
1246,99495168,46948449,COC1=CC=CC(=C1)CNC2=NC(=NC3=C2SC=C3)NCC4=CC=CC=C4OC,Inactive,3,,,2.96,1.41929,3.53491,4.34238,1.01021
1247,92763406,5351598,CC[C@H](C[C@H]1CCC[C@]2(O1)C[C@H]3[C@@H]([C@@H](O2)C[C@]4([C@@H](CC(O4)(C)C)/C=C/CCCCC[C@@]([C@@H]([C@H]([C@@H]([C@H]([C@@H]([C@](/C=C/C(=O)O3)(C)O)O)C)O)OC5CCC(C(O5)C)N(C)C)O)(C)O)O)C)O,Inactive,3,,,2.96,2.28941,3.04683,5.71494,0.109206
1248,57257880,25162008,C1CN(CCC1NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=C(C=C3)F)CC4=CC=CC=C4,Inactive,3,,,2.95,6.14933,6.1157,8.37912,-5.64916
1249,17514498,5139896,CC1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)NCCC3=CCCCC3)F,Inactive,2,,,2.94,2.0457,5.63929,2.47767,0.691707
1250,103162616,49795195,CC1=C(SC(=O)N1CC2=CC=C(C=C2)S(=O)(=O)N(C)C)C(=O)NCC3=CC(=C(C=C3)Cl)Cl,Inactive,2,,,2.93,1.64056,2.79198,0.995971,5.0072
1251,24834629,9627750,C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)C(=O)N/N=C/C3=C(N=C(S3)N4CCOCC4)C5=CC=CC=C5,Inactive,2,,,2.92,4.77177,3.70683,-3.27536,8.33367
1252,85199910,2808629,C1CN(CCN1C2=C3C=CSC3=NC=N2)S(=O)(=O)C4=CC=C(C=C4)Cl,Inactive,2,,,2.9,0.963696,2.7644,4.14554,1.7971
1253,57257208,16235311,CC1=C(C(=CC=C1)N2CC(CC2=O)C(=O)NC3=CC(=CC=C3)S(=O)(=O)N4CCCCC4)C,Inactive,2,,,2.89,1.44208,0.953128,4.4088,3.31492
1254,57267016,25163202,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)NC(=O)CC2=CC=C(S2)S(=O)(=O)N3CCOCC3)Cl,Inactive,2,,,2.89,0.63338,2.09143,2.93688,3.64073
1255,56320678,3542,CC1CNCCN1S(=O)(=O)C2=CC=CC3=C2C=CN=C3,Inactive,2,,,2.88,1.47627,1.26135,2.54966,4.83166
1256,57262134,16237921,CC1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NC3CCN(CC3)CC4=CC=CC=C4.Cl,Inactive,2,,,2.87,5.50143,10.6321,-0.518221,-1.49663
1257,22414562,983424,CC1=C(N2C=CC=CC2=N1)C(=O)NNS(=O)(=O)C3=CC=C(C=C3)C(C)(C)C,Inactive,2,,,2.87,3.80361,2.4279,7.73476,-1.55051
1258,125001276,42640809,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)C3=C4C=CSC4=NC=N3,Inactive,2,,,2.85,5.40308,-4.36412,8.64242,4.2587
1259,49672997,9166749,CN(CC1=C(C(=CC=C1)OC)OC)C(=O)CNC(=O)C2=CC=C(C=C2)C3=CC=CC=C3,Inactive,2,,,2.84,2.22255,-0.0289536,5.38485,3.17476
1260,103074260,16553103,CN(C)S(=O)(=O)C1=CC=CC(=C1)NC(=O)CNC2=CC(=CC=C2)S(=O)(=O)N3CCCCC3,Inactive,2,,,2.83,3.83667,-2.52344,6.28564,4.71666
1261,14740249,756730,CCN(C1=CC=C(C=C1)OC)C2=NC=NC3=C2NC=N3,Inactive,2,,,2.81,2.18821,-0.0114435,3.11094,5.32271
1262,24803682,3232131,C1CN(CCC1NC(=O)C2=CC3=C(C=C2)N(C(=O)N3)CC4=CC=C(C=C4)F)CC5=CC=CC=C5,Inactive,2,,,2.81,3.2607,6.74624,2.91335,-1.23869
1263,49678009,16807587,COC1=C(C=C(C=C1)CCNC(=O)C(=O)NCC2N(CCO2)S(=O)(=O)C3=CC=C(C=C3)Cl)OC,Inactive,2,,,2.79,4.3642,-3.37596,5.70715,6.04728
1264,99456863,46944131,CC(C)(C)C1=NN(C(=C1)C(=O)N2CCCCC2C3=CC(=NO3)C(=O)NC4=CC(=C(C=C4)F)Cl)C,Inactive,2,,,2.78,1.21992,4.47177,2.22875,1.64042
1265,24829495,16196153,COC1=CC=CC(=C1)N2C3=[N+](C=C2C4=CC=CS4)C5=CC=CC=C5CC3.[Br-],Inactive,2,,,2.76,5.75698,-2.85716,10.6732,0.4671
1266,24787703,934786,CC1=CC(=NC(=N1)SCC(=O)NC2=CC=NC3=CC=CC=C32)C,Inactive,2,,,2.76,3.36116,7.04042,2.40732,-1.17013
1267,26731027,2812469,C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=CC=C2)S(=O)(=O)N)C(F)(F)F,Inactive,2,,,2.75,2.08793,5.61238,1.92802,0.698289
1268,24820908,16195181,CSC1=CC=C(C=C1)CN2CCN(CC2)CC3=CC=C(C=C3)[N+](=O)[O-].C(=O)(C(=O)O)O,Inactive,2,,,2.74,1.50404,2.28184,4.76621,1.16807
1269,85199051,16288911,CC1=CC(=C(N1C(C)COC)C)C(=O)COC(=O)C2=CC(=O)NC3=CC=CC=C32,Inactive,2,,,2.74,15.742,-19.3608,11.4544,16.1209
1270,103050856,49778568,CC(C)(C)C1=NN(C(=C1)C(=O)N2CCCCC2C3=CC(=NO3)C(=O)NCC4=CC=C(C=C4)F)C,Inactive,2,,,2.74,1.81227,5.13302,0.751101,2.32672
1271,49675930,2102472,COC1=C(C=C(C=C1)CC(=O)NC2=NC(=CS2)C3=CC(=C(C=C3)F)F)OC,Inactive,2,,,2.71,3.23891,3.19761,6.40379,-1.48402
1272,24833868,135414027,CC1=CC(=C(N1C2=CC=C(C=C2)Br)C)C(=O)CSC3=NC(=CC(=O)N3)N,Inactive,2,,,2.7,1.57952,4.68724,2.57758,0.823686
1273,56322150,18293122,CCC1=CC(=CC=C1)OCC(=O)NC2=CC(=C(C=C2)C)S(=O)(=O)N3CCCCCC3,Inactive,2,,,2.7,4.10144,-3.09072,5.23916,5.93816
1274,14738855,1293420,CC1=CC(=C(C=C1OCC(=O)NC2CCCCC2)S(=O)(=O)NC3CCCC3)Cl,Inactive,2,,,2.69,4.4142,-1.42904,8.81443,0.694869
1275,56320219,24981243,C=CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3CCN(CC3)CC4=CC=CC=C4,Inactive,2,,,2.68,3.70896,1.43316,-1.10411,7.71936
1276,24838214,3235974,CCC1=CC=C(C=C1)C2=NC(=C(O2)C)CN3CCCC(C3)C(=O)NCCC4=CC(=C(C=C4)OC)OC,Inactive,2,,,2.68,2.9159,-0.842091,6.29861,2.59118
1277,99356340,291920,C1=CC(=CC=C1NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Cl,Inactive,2,,,2.68,3.68253,-2.14323,3.38341,6.79396
1278,24799507,16191178,CC1=C(C(=NN1C)C)CN(CC2=NC(=NO2)CCC(C)C)C(C)C,Inactive,2,,,2.68,7.47277,-7.11291,4.12148,11.0195
1279,17512335,1602347,CCCOC1=CC=C(C=C1)CC2=C(N=C(N=C2Cl)SC)NC,Inactive,2,,,2.67,5.60736,0.238086,10.4237,-2.64908
1280,56315014,24978757,CN(CC(=O)NC1=CC(=CC=C1)S(=O)(=O)N2CCCC2)CC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,Inactive,2,,,2.67,2.59989,6.34091,0.940411,0.717769
1281,99494415,46947956,CC(C)NC1=C2C(=NC=N1)N(C=N2)[C@H]3CN(C[C@H](O3)CO)CC4=CC=C(C=C4)C5=CC=CC=C5,Inactive,2,,,2.66,2.31954,0.448839,1.66827,5.86438
1282,49719679,20959088,CC(=O)C1=CC(=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)C3=CN=C(O3)C4CC4,Inactive,2,,,2.66,5.44968,7.07022,5.92901,-5.01858
1283,57255865,16341666,CC(=O)C1=CC=C(C=C1)OCCCC(=O)NC2=CC(=C(C=C2)Cl)S(=O)(=O)N3CCOCC3,Inactive,2,,,2.66,4.1978,6.99567,3.99664,-3.02154
1284,85148851,44144045,C1[C@H](CC(=O)C=C1C2=C3C=CC(=CC3=NC=C2)Cl)C4=CC5=C(C=C4)OCO5,Inactive,2,,,2.65,2.73476,1.32989,6.45757,0.160739
1285,49676933,3991439,CC(C1=CC=CC=C1)NC2=C3C=CSC3=NC=N2,Inactive,2,,,2.65,1.24587,4.1457,1.0954,2.70165
1286,26724843,1267735,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)CC4=CC=NC=C4,Inactive,2,,,2.63,4.78572,7.04393,4.86525,-4.02057
1287,26660185,1604452,C1=CC=C(C(=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NNC(=O)C3=CN=CC=C3)Cl,Inactive,2,,,2.6,6.24008,10.7525,1.45302,-4.40269
1288,50085719,24856191,C1[C@@H]2[C@H](C[C@]1(C#N)S(=O)(=O)C3=CC=CC=C3)ON=C2C4=CC(=CC=C4)Br,Inactive,2,,,2.59,6.25558,5.12584,8.66712,-6.01435
1289,143472004,1505784,C1CN(CCN1C2=C3C=CC(=CC3=NC=C2)Cl)C(=O)C4=CC(=CC=C4)Cl,Inactive,2,,,2.58,6.68708,7.9485,-6.84463,6.64281
1290,49818419,24817354,COC1=C(C=CC(=C1)F)CN2CCC(CC2)C(=O)NC3=CN=C(C=C3)OC4=CC=CC=C4,Inactive,2,,,2.58,2.63455,-0.573665,5.87438,2.42481
1291,26730530,243725,CC(C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,Inactive,2,,,2.55,3.5139,5.05606,-2.42299,5.00592
1292,92764384,3005295,C1=CC=C(C=C1)C(=NNC(=S)N(CC2=CC=CC=N2)CC3=CC=CC=N3)C4=CC=CC=N4,Inactive,2,,,2.54,0.509213,3.0388,1.83931,2.73529
1293,7970446,4250006,CCOC(=O)N1CCC(CC1)NC2=C3C=NN(C3=NC=N2)C4=C(C=C(C=C4)C)C,Inactive,2,,,2.53,3.71256,5.7229,-2.67633,4.54216
1294,99456720,46944042,CC1(CCN1C(=O)CC2=CC=C(C=C2)C(C)(C)C)C(=O)NC3=CC=C(C=C3)C#C,Inactive,2,,,2.52,1.20212,0.827577,3.49935,3.23543
1295,57255977,4802836,CC1=CC(=C(C=C1)C)C(=O)OCC(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCCC3,Inactive,2,,,2.52,3.8471,3.98321,-2.75318,6.32173
1296,47199167,4194714,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NC2=CN=CC=C2,Inactive,2,,,2.51,4.24754,0.472517,8.41888,-1.37052
1297,24841463,9842429,CC1=CC2=C(C(=C1)O)OC3=C(C(=C(C=C3)C(CC(C)C)O)OC)C(=O)OC2,Inactive,2,,,2.5,2.2174,3.05753,-0.449777,4.89553
1298,26667179,1043221,CCOC(=O)C1=C(N(C2=CC(=C(C=C21)O)Br)C3=CC=CC=C3)CN4CCN(CC4)CCO,Inactive,2,,,2.5,2.61425,0.451003,0.859824,6.18976
1299,49715872,24789730,CC1=CC(=C(C=C1)OC)NC2=N[N+](=C(S2)C3=C(C=CC4=CC=CC=C43)OC)C5=CC=CC=C5.[Cl-],Inactive,2,,,2.49,0.739345,3.47904,1.69743,2.30673
1300,862725,6603430,COC1=C(C=C(C=C1)CCNC2=NC=NC3=C2OC4=CC=CC=C43)OC.Cl,Inactive,2,,,2.49,3.7467,-1.86337,2.04718,7.28222
1301,51088298,5308704,CCOC1=CC=C(C=C1)C2=CC(=NO2)CCCC(=O)NC3=CC(=CC=C3)OC,Inactive,2,,,2.48,1.44531,1.95322,1.03787,4.45727
1302,57255546,4556709,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)Cl)NC(=S)NC(=O)C2CCCC2,Inactive,2,,,2.46,1.75503,1.16185,4.94462,1.28447
1303,49680227,8151371,CN(C)S(=O)(=O)C1=CC=CC(=C1)NC(=O)C2=CC=C(C=C2)COC3=CC=CC=C3,Inactive,2,,,2.43,5.01591,-4.4911,4.53142,7.24253
1304,14743780,2499898,C1=CC=C(C=C1)N2C(=NN=N2)NCC3=CC(=CC=C3)Cl,Inactive,2,,,2.39,4.33588,8.416,-1.604,0.356539
1305,56318802,24980515,C1CN(C2=CC=CC=C21)S(=O)(=O)C3=C(C=CC(=C3)C(=O)NC4=CC=NC=C4)Cl,Inactive,2,,,2.36,2.72731,1.14518,6.14221,-0.196114
1306,14727857,842058,CC1=C(C(=NN1C)C)CN(C)S(=O)(=O)C2=CC3=CC=CC=C3C=C2,Inactive,2,,,2.36,1.14367,3.87742,1.1179,2.07972
1307,24804152,1432812,CC1=CC2=C(C=C1C)N=C(N2)C3=CN=C(C=C3)SCC(=O)C,Inactive,2,,,2.36,4.15186,-2.33212,1.64442,7.76238
1308,22410533,5033443,CC1=C(C=C(C=C1)NC(=O)CSC2=NN(C(=S)S2)C3=CC=CC=C3)S(=O)(=O)N(C)C,Inactive,2,,,2.34,3.14854,-1.88494,5.67065,3.23246
1309,4249223,3243207,CCN(C1=CC(=CC=C1)Cl)C(=O)C2=CN=C(C3=CC=CC=C32)N4CCN(CC4)C5=NC=CC=N5,Inactive,2,,,2.31,2.20277,4.83259,-0.533573,2.63756
1310,99456799,1962930,CC(C)(C)NC(=O)CSC1=NC2=C(S1)C=C(C=C2)NC(=O)CSC3=NN=NN3CC4=CC=CC=C4,Inactive,2,,,2.31,2.96751,-1.84455,3.87069,4.90275
1311,103060790,49786838,C1CCC(CC1)CNC(=O)NC2=NC(=CS2)C(CC3=CC=C(C=C3)Cl)N,Inactive,2,,,2.3,5.02273,2.12865,8.53479,-3.76477
1312,49732766,6457512,CC1=CC(=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)N3CCCCC3,Inactive,2,,,2.28,3.36261,-1.67047,6.54791,1.96336
1313,49727646,24792450,CC(C(=O)N(C)C1CCCCC1)SC2=NC3=C(C4=CC=CC=C4N3)N=N2,Inactive,2,,,2.24,0.770647,3.05021,1.20173,2.45745
1314,26730092,2800173,C1=CC(=CN=C1)OC2=NC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F,Inactive,2,,,2.22,6.83927,-7.26861,5.35876,8.57934
1315,124753893,53299903,CCNC1=NC(=C(S1)N2C=C(N=N2)C3=CC=CC=C3)C4=C(N=C(S4)NC(=O)C(C)(C)C)C,Inactive,2,,,2.2,5.77779,3.48039,8.55413,-5.42459
1316,24783554,16188167,CC1=NOC(=C1)CN(C)C(=O)C2=NOC(=C2)COC3=CC4=C(C=C3)N=CC=C4,Inactive,2,,,2.2,2.07101,-0.402713,4.66403,2.34708
1317,24796303,951643,CC(=O)C1=CN(C2=CC=CC=C21)CC3=CC=CC=C3C#N,Inactive,2,,,2.19,6.46561,-6.94732,7.0123,6.51054
1318,47203907,1111665,CC1=NC=CN1CCOC2=CC=CC=C2Cl,Inactive,2,,,2.18,3.03082,0.541842,6.43161,-0.427257
1319,4258320,2967368,C1CC2CC1CC2N3C(=NN=N3)SCC(=O)NC4=CC=NC5=CC=CC=C54,Inactive,2,,,2.17,0.64185,1.26947,2.52223,2.71853
1320,49826191,24819220,CC1=C(SN=N1)C(=O)NC2CCCC3=C2C=NN3C4=C(C=C(C=C4)F)F,Inactive,2,,,2.16,3.90274,3.82922,5.87439,-3.23547
1321,22411330,4190613,CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=CC=C2OC)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCCCC4,Inactive,2,,,2.15,4.66765,-3.61324,2.23415,7.81912
1322,24821861,3750790,C1CN(CCC1(CSC2=CC=C(C=C2)F)O)S(=O)(=O)C3=CC=CC=C3,Inactive,2,,,2.1,1.67134,4.41592,0.535267,1.34614
1323,47197391,23723559,CCOC(=O)C1(CCN(CC1)C(C)CC2=CC(=C(C=C2)O)OC)CC3=CC=C(C=C3)Cl,Inactive,2,,,2.07,3.32661,5.47506,-2.44106,3.19029
1324,85270569,16329312,COC1=C(C=C(C=C1)CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N3CCCCC3)Cl)OC,Inactive,2,,,2.04,0.338727,1.81754,2.52364,1.79325
1325,49815864,16422147,CC1=C(C=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)N4CCCC4=O)Cl,Inactive,2,,,2.04,5.89369,9.8274,0.726975,-4.42832
1326,85148531,44143873,COC1=CC=C(C=C1)OCCNC(=O)N2[C@H]3CC[C@@H]2C(=C(C3)C4=CC(=C(C=C4)C5=CC=CC=C5)F)C(=O)OC,Inactive,2,,,2.03,0.948261,0.835779,3.15481,2.10916
1327,14746573,4876575,CC1=C(C(=NO1)C)CSCC(=O)N2CCN(CC2)C3=CC=C(C=C3)[N+](=O)[O-],Inactive,2,,,2.03,3.71559,6.94619,-2.03113,1.16089
1328,17386730,1748426,COC1=C(C=C(C=C1)CC(=O)NC2=C(C(=CS2)C3=CC=CC4=CC=CC=C43)C(=O)OC)OC,Inactive,2,,,2.02,3.3513,-0.240507,-0.459051,6.75689
1329,57263161,2577847,C1=CC=C(C=C1)NC(=O)COC(=O)CCC2=CNC3=CC=CC=C32,Inactive,2,,,2.01,4.54702,-2.85294,0.804979,8.08667
1330,49818512,24817447,CN1C(=CC=N1)C(=O)NC2CCCC3=C2C=NN3C4=CC=CC=C4F,Inactive,2,,,1.97,3.85474,2.56528,-3.01722,6.3689
1331,14723038,1271305,CC1=CC=C(C=C1)NC(=O)C2=CC(=CS2)S(=O)(=O)N3CCCCC3,Inactive,1,,,1.95,0.962143,2.27478,2.93703,0.64713
1332,56321375,24981580,C1CC(CN(C1)C(=O)C2=C(C=CC(=C2)S(=O)(=O)N3CCN(CC3)C4=CC=CC=C4)Cl)C(F)(F)F,Inactive,1,,,1.95,4.95999,3.49881,7.10382,-4.74656
1333,85145952,44141951,CC(C)(C)OC(=O)NCCCCCNC(=O)C1=C(N=CN1)C(=O)NCCCCCNC(=O)OC(C)(C)C,Inactive,1,,,1.94,4.00072,7.32162,0.75505,-2.26137
1334,24780197,2178859,CC(C)(C)C1=CC=C(O1)C(=O)NC2=CC=C(C=C2)NC(=O)C(=O)O,Inactive,1,,,1.93,3.89996,-3.15732,2.61159,6.32133
1335,49818401,24817336,CC1=C(C=C(C=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=CC(=NN4C)C)C,Inactive,1,,,1.9,3.92061,6.42637,2.39944,-3.13748
1336,99494850,4854166,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)NC(=O)COC(=O)C2=C(C(=C(N2)C)C(=O)C)C,Inactive,1,,,1.88,3.5199,4.44787,-3.0937,4.29606
1337,49824588,6016033,CCOC1=C(C=C(C=C1)/C=C/2\C(=O)N(C3=C(S2)C=CC(=C3)C(=O)N4CCN(CC4)C(=O)OCC)C)OC,Inactive,1,,,1.88,2.31415,3.88032,-1.36096,3.1293
1338,857356,658703,C1=CC=C(C=C1)CNC2=C(C(=NC=C2)NCC3=CN=CC=C3)C#N,Inactive,1,,,1.88,1.64904,-0.28154,2.21219,3.71723
1339,22407022,2326905,CC(C)(C1=CC=CC=C1NC)C2=CC(=NO2)C3=CC=C(C=C3)F,Inactive,1,,,1.87,5.12064,4.11135,-5.21023,6.71866
1340,24821700,1476615,CC1=CSC2=NC=NC(=C12)NCCC3=CC=CC=N3,Inactive,1,,,1.87,1.01475,1.91473,0.605595,3.09002
1341,99456774,46944073,CN(C)C1=CC=C(C=C1)CC(=O)N2CCCCC2C3=CC(=NO3)C(=O)NC4=CC=CC=C4Cl,Inactive,1,,,1.84,1.99112,4.03644,-0.783887,2.26952
1342,22414079,1231757,CCN1C=C(C(=N1)C)CN(C)S(=O)(=O)C2=CC3=CC=CC=C3C=C2,Inactive,1,,,1.84,1.66987,-0.0436441,1.5482,4.01535
1343,103159701,49792807,C1C(OC2=NC=CC(=C21)C3=CC=CO3)C(=O)NC4=CC(=C(C=C4)F)Cl,Inactive,1,,,1.84,2.37147,-1.51616,3.5947,3.43024
1344,144096802,60158935,COC1=CC=C(C=C1)C2CCC3(CC2)CCC(=O)N3CCOC(=O)NCC4=CC=C(C=C4)Cl,Inactive,1,,,1.82,2.46,-0.303366,5.26559,0.48805
1345,14745523,4878352,CC(C)(C)C1=CC=C(C=C1)NC(=O)COC2=CC=C(C=C2)N3C=CN=C3,Inactive,1,,,1.81,4.91386,0.817992,-3.64439,8.26783
1346,56317401,24979797,CN(C1=CC=C(C=C1)OCC(=O)NC2=CC(=C(C=C2)OC)OC)S(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,1,,,1.78,3.90419,3.18091,-3.54232,5.70917
1347,24831315,4879875,CCOC(=O)C1CCN(CC1)C2=C3C=C(C=CC3=NC(=C2)C)OC,Inactive,1,,,1.76,2.38032,4.46531,2.13389,-1.32858
1348,103050566,49778360,COC1=CC(=CC(=C1OC)OC)C2=CN=C3N2C=C(C=C3NC=O)C4=CC(=CC=C4)C(F)(F)F,Inactive,1,,,1.75,1.80773,0.62085,0.329728,4.30176
1349,99454597,46942823,CC1=C(SC(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3)C(=O)NCC4=CC(=C(C=C4)OC)OC,Inactive,1,,,1.74,2.38751,0.49404,5.07694,-0.360726
1350,24803470,1080609,CC1=C(C(=C(C=C1)S(=O)(=O)NCC2=CC=NC=C2)C)C,Inactive,1,,,1.73,1.55294,1.41937,-0.00170675,3.7646
1351,49723839,20910596,CC1CC2=C(N1C(=O)C)C=CC(=C2)S(=O)(=O)N3CCC(CC3)C(=O)N4CCN(CC4)C5=CC=CC(=C5C)C,Inactive,1,,,1.71,3.41219,4.49217,-3.09159,3.74307
1352,49735257,24793653,CCOC(=O)N1CCN(CC1)C(=O)C2=CC3=C(C=C2)SCCN3CC4=CC=C(C=C4)F,Inactive,1,,,1.71,0.712346,2.58951,1.69748,0.844774
1353,24801051,3120415,CC(C)C(C(=O)O)SC1=C(C(=CC(=N1)C2=CC=CC=C2)C3=CC=CC=C3)C#N,Inactive,1,,,1.71,4.00395,2.77502,-3.63851,5.99416
1354,24791958,16189691,C1CCCC(CCC1)NC(=O)C2=NOC(=C2)COC3=CC4=C(C=C3)N=CC=C4,Inactive,1,,,1.7,2.23138,4.54765,1.46399,-0.902367
1355,14720458,1098492,CC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)C(=O)C,Inactive,1,,,1.7,4.31694,4.51556,4.9837,-4.39899
1356,17402312,3670092,C1C(N2C(=O)C3=CC=CC=C3N=C2S1)CSCC4=CC=C(C=C4)Cl,Inactive,1,,,1.69,4.80477,0.869234,-3.74321,7.94012
1357,24834222,4673522,C1CN(CCN1C2=C(C=C(C=C2)C(=O)N)[N+](=O)[O-])S(=O)(=O)C3=CC=CC=C3,Inactive,1,,,1.69,1.34798,1.67666,0.0406184,3.34243
1358,51088184,1342143,COC1=CC=CC=C1N2CCN(CC2)CC3=CC(=C(C4=C3C=CC=N4)O)Br,Inactive,1,,,1.69,0.924309,2.10672,2.54567,0.402643
1359,49641065,775984,CC(C)(C)C1=CC=C(C=C1)C2=NNC(=C2)C3=CC=CC=C3O,Inactive,1,,,1.67,20.349,22.8854,7.91187,-25.7744
1360,24813200,2133777,C1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C3=CC=CC=C32)O)SC4=NC=NN4,Inactive,1,,,1.67,1.37672,3.04047,2.18119,-0.213229
1361,49679471,24762043,CC1=C(C2=C(N1)C=CC(=C2)OC(F)(F)F)CCNCC3=C(C=C(C=C3)OC)OC.C(=O)(C(=O)O)O,Inactive,1,,,1.67,3.75153,6.96217,-1.26962,-0.690819
1362,17511596,3876917,C1CCCN(CC1)C2=NC(=NC(=C2[N+](=O)[O-])N)NCC3=CC=CO3,Inactive,1,,,1.66,2.79345,2.99796,4.209,-2.22877
1363,22400613,15944697,COC1=CC=CC(=C1)N2CCN(CC2)C(=O)C3=CC=C(C=C3)CSC4=NC5=C(N4)C=NC=C5,Inactive,1,,,1.64,2.36359,-1.0114,1.20307,4.72849
1364,160653887,70679742,CCCC1CCC2(CCCN2CCOC(=S)NC3=CC=CC=C3OC)CC1,Inactive,1,,,1.64,3.97939,3.01425,5.67706,-3.7748
1365,24835160,4967361,CC1=C(C=C(C=C1)NC(=O)CN(C)CC(=O)NC2=CC(=CC=C2)F)[N+](=O)[O-],Inactive,1,,,1.63,3.63393,-0.562701,6.75452,-1.29364
1366,22414625,979428,CC(C)(C)NC(=O)COC1=C(C=C(C=C1)CNC2=CC=C(C=C2)CNC3=NC=NN3)OC,Inactive,1,,,1.63,2.74923,-1.95826,2.13116,4.72
1367,103050718,49778466,C1[C@H](O[C@H](CN1CC2=CC=C(C=C2)C3=CC=CC=C3)N4C=NC5=C(N=CN=C54)NCC6=CC=C(C=C6)F)CO,Inactive,1,,,1.62,4.67646,-4.85924,3.72141,6.00308
1368,85146357,44142241,CN(CC1=CC=CC=C1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=CC=C3)NC(=O)C4CCCN(C4)C(=O)CCC5=CC=CC=C5,Inactive,1,,,1.62,2.93346,3.21046,4.14441,-2.49259
1369,57262624,25162965,CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=CC=C2OC)C(=O)NC3CCN(CC3)CC4=CC=CC=C4.Cl,Inactive,1,,,1.62,1.30319,3.13164,1.7771,-0.048886
1370,103159088,45207412,CC1=C(C(=CC=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=CC=NC=C4)C,Inactive,1,,,1.61,4.90686,-5.02752,3.18697,6.67836
1371,87343454,9551471,CCCCCN1C(=O)C2=C(C=C(C=C2)C(=O)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5)NC1=O,Inactive,1,,,1.59,3.41141,3.10361,-3.13347,4.80108
