PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 3.6 uM,Standard Deviation,Inhibition at 3.6 uM [1],Inhibition at 3.6 uM [2],Inhibition at 3.6 uM [3]
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,Average percent inhibition of the counterscreen at a compound concentration of 3.6 uM.,Standard deviation derived from the normalized percent inhibition of the triplicate data for each compound.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 1.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 2.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 3.
RESULT_UNIT,,,,,,,,PERCENT,NONE,PERCENT,PERCENT,PERCENT
99,49716126,22524940,CCC1=CC=C(C=C1)S(=O)(=O)/N=C/2\C=C(C(=O)C3=CC=CC=C32)NC4=CC=C(C=C4)O,Active,94,,,94.26,0.109972,94.2059,94.1518,94.4074
100,85273781,62770,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl,Active,94,,,94.04,0.926765,95.3279,93.5817,93.1986
101,51087851,12402750,C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)CC4=CC=C(C=C4)Cl)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Active,94,,,94.01,0.677532,93.0743,94.3195,94.6471
102,92763345,174343,CC1C(C(C(C(O1)C2=C3C(=C(C=C2)O)C(=CC4=C3OC(=O)C5=C4C(=CC(=C5)C)OC)OC)O)(C)O)O,Active,94,,,93.99,0.509257,94.4402,94.2584,93.2806
103,92764022,421494,CCC1=C(CC2C3=CC(=C(C=C3CCN2C1)OC)OC)CC4C5=CC=CC=C5CCN4,Active,94,,,93.9,0.50709,94.433,93.217,94.0448
104,24809581,16192971,CCCCCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[I-],Active,94,,,93.78,0.56506,93.0928,94.4769,93.7783
105,17432435,2834427,CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2C4=CC=C(C=C4)F)C)C(C)C.[Cl-],Active,94,,,93.69,1.04185,92.5794,95.0834,93.4048
106,857902,6603435,CCCCCCN1C2=C(CCC2)C(=N)C3=C1CCC3.Br,Active,94,,,93.63,0.369528,93.254,93.5131,94.1346
107,47193881,6245,C1=CN(C2=NC=NC(=C21)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Active,93,,,93.57,0.82398,93.5669,92.5621,94.5804
108,92764853,392754,C[N+]1=C(C=C2N1C3=CC=CC=C3C2=CC4=CC=C(C=C4)N(C)C)C5=CC=CC=C5.C(F)(F)(F)S(=O)(=O)[O-],Active,93,,,93.51,0.239906,93.6315,93.1718,93.7186
109,89855694,252116,CC1=CC(=NC(=N1)NC(=NCCC2=CC=CC=C2)N)C,Active,93,,,93.51,0.0943991,93.3766,93.542,93.5992
110,93576891,4605,CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,Active,93,,,93.48,0.417117,93.1953,94.0726,93.1805
111,92764866,398175,CC1=[N+](N2C3=CC=CC=C3C(=CC4=CC=C(C=C4)N(C)C)C2=C1)C.C(F)(F)(F)S(=O)(=O)[O-],Active,93,,,93.41,1.16332,91.8539,94.6492,93.7305
112,49648784,16403454,C[C@@H]1C2C(C[C@@H](O1)OC3CC[C@@]4([C@H]5CC[C@@]6([C@H](CC[C@@]6([C@@H]5CC[C@@]4(C3)O)O)C7=CC(=O)OC7)C)C=O)OC(O2)(C)C,Active,93,,,93.29,0.333249,92.9163,93.7259,93.2305
113,56422204,2724385,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,Active,93,,,93.23,0.0914436,93.1348,93.352,93.196
114,26731878,16746083,C1=CC(=CC(=C1)Cl)NC2=NC=NC(=C2)C3=NC(=NC=C3)NCCCO,Active,93,,,93.21,0.733537,92.8335,94.2365,92.5629
115,121285140,51360490,CC[C@@H]1CCC[C@H]([C@H](C(=O)O[C@@H]([C@H](C/C=C(/C(=C\C(=O)N(C(C(=O)N([C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)N3CCC[C@H]3C(=O)O1)C(C)C)C)COC)C)C(C)C)C)[C@@H](C)CC)C)/OC)\C)C)C)C)O,Active,93,,,93.07,0.803171,92.3142,92.7149,94.1826
116,93576955,4749,CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C=O)O)OC)O,Active,93,,,93.02,0.402159,93.5437,92.5664,92.9481
117,87347327,659661,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=NN=C(S1)C(F)(F)F,Active,93,,,93,1.07229,94.5031,92.0714,92.4276
118,24806910,2834416,CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2C4=CC=C(C=C4)OC)C)C(C)C.[Cl-],Active,93,,,92.93,0.541979,92.5148,92.5714,93.6918
119,24808705,16192927,CC[N+]1=C(SC2=CC=CC=C21)C=C3C=C(OC(=C3)C)C.[Cl-],Active,93,,,92.89,1.63928,90.6636,94.5675,93.4293
120,92763369,373978,C1=C2C(=C(S1)C3C(C(C(O3)CO)O)O)N=CN=C2N,Active,93,,,92.86,1.53461,94.8188,91.0713,92.6908
121,92764470,268761,CC(C)(C)NC(C1=CC=CC=C1)C(=C)C(=O)C2=CC=CC=C2,Active,93,,,92.86,0.978304,93.68,93.4098,91.4828
122,124755419,53301248,CCOC(=O)[C@]12CC3=C([C@H]1N(C(=O)C4=CC=CC=C24)C5CCCCC5)C=CC(=C3)Cl,Active,93,,,92.81,0.856364,91.699,93.7827,92.9496
123,49672045,2536883,COC1=C(C=CC(=C1)SC)C(=O)NC2=NC3=CC=CC=C3N2,Active,92,,,92.59,1.81435,94.5935,92.9645,90.198
124,57261334,2733867,CCN(CC)C1=CC2=[N+](C3=C(C=CC(=C3)N)N=C2C=C1)C4=CC=CC=C4.[Cl-],Active,92,,,92.58,0.250195,92.2315,92.8178,92.6792
125,92764863,395175,C[N+]1=C(C=C2N1C3=CC=CC=C3C2=CC4=C(C=C(C=C4)N(C)C)OC)C5=CC=CC=C5.C(F)(F)(F)S(=O)(=O)[O-],Active,92,,,92.52,1.1031,91.0934,93.7779,92.7018
126,92763929,407582,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,Active,92,,,92.47,0.405357,92.6012,91.919,92.8849
127,47198735,2834638,CC1=CC2=C(C=C1)NC3=C2CCCC3NC(=O)CCl,Active,92,,,92.31,0.323635,92.7346,91.9513,92.2373
128,93576915,45479870,CC[C@H]([C@H]1CC[C@@H]([C@@H](O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)[C@@H]2[C@H](C[C@H]([C@]3(O2)C=C[C@H]([C@@]4(O3)CC[C@@](O4)(C)[C@H]5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C(=O)[O-].O.[Na+],Active,92,,,92.3,0.888975,91.0844,92.608,93.1934
129,14732913,11352,C1=CC=C2C(=C1)C=C3C(=N2)C=CC=C3N,Active,92,,,92.22,1.67663,92.5237,94.1064,90.0331
130,14720488,979629,COC1=CC=CC=C1C(=O)NC2=NC(=CS2)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,Active,92,,,92.17,1.02858,91.9847,91.0092,93.5087
131,24797245,16189758,CCCCCCCCN1C2=C(CCC2)C(=N)C3=CC=CC=C31.Br,Active,92,,,92.14,0.532924,91.6549,92.8804,91.878
132,93576781,6842,C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.[Cl-],Active,92,,,92.07,1.27659,90.2917,93.2228,92.7007
133,17509055,1072148,CC(=O)C1=C(C(=O)C2=CC=CC=C2C1=O)C3=CC=C(C=C3)Br,Active,92,,,92.02,0.0887197,92.1119,91.9018,92.0551
134,87349381,16196135,CN(C)C1=CC=C(C=C1)[N+]2=C(C=C(C=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Active,92,,,92.01,1.60032,91.3243,90.4879,94.2227
135,92764033,288101,CC(=O)OC1CC2(C3CCC4CC(CCC4(C3CCC2(C1C5=CC(=O)OC5)C)C)O)O,Active,92,,,91.93,1.10974,90.4441,93.1131,92.2246
136,124755448,53301277,CCOC(=O)[C@]12CC3=C([C@H]1N(C(=O)C4=C2C=CC(=C4)OC)C5CCCCC5)C=C(C=C3)C,Active,92,,,91.77,1.30358,91.0802,90.6311,93.5934
137,49670487,4551824,C1COCCN1CCOC2=CC3=C(C=C2)C4=C(C3=NNC(=S)N)C=C(C=C4)OCCN5CCOCC5,Active,92,,,91.74,1.93753,94.2063,89.472,91.5512
138,92764867,402074,C[N+]1=C2C=CC=CC2=C3N1C4=CC=CC=C4C3=CC5=CC=C(C=C5)N(C)C.C(F)(F)(F)S(=O)(=O)[O-],Active,92,,,91.74,1.27731,90.5151,91.1955,93.5001
139,89850929,3791776,CC1CC(C(=O)C(C1)C(CC2CC(=O)NC(=O)C2)OC(=O)CC(=O)C3=CC=CC=C3)C,Active,92,,,91.73,0.388649,91.8157,91.2212,92.1624
140,24829477,16196151,CC1=CC(=C(C=C1)N2C3=[N+](C=C2C4=CC=CC=C4)C5=CC=CC=C5CC3)C.[Br-],Active,92,,,91.68,0.289969,92.0415,91.6815,91.3312
141,17433901,1587345,CC1C/C(=C\C2=CN=CC=C2)/C(=O)/C(=C/C3=CN=CC=C3)/C1,Active,91,,,91.47,3.07581,94.5526,92.5899,87.2717
142,92763948,52167,CC1CC2C(C(C3(C1C=CC3=O)C)O)C(=C)C(=O)O2,Active,91,,,91.2,0.516177,90.9905,91.9061,90.6931
143,24829580,16196162,CC1CC(C[N+](=C2CC(CC(=C2)N3CCCC3)(C)C)C1)C.[I-],Active,91,,,91.17,0.17807,91.0054,91.4155,91.0819
144,92764012,276294,CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3C(CC5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC)O,Active,91,,,91.14,0.450062,90.5032,91.4186,91.4929
145,24832953,16196382,CC1(CC(=CC(=[N+]2CCCCC2)C1)N(C)CC3=CC=CC=C3)C.[I-],Active,91,,,91.11,0.79362,90.0217,91.4202,91.8904
146,24804543,12871037,CC[N+]1=CC=C(C2=CC=CC=C21)/C=C/C3=CC=C(C=C3)N(C)C.[I-],Active,91,,,91.08,2.26058,89.6582,89.314,94.2722
147,92763404,247955,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C#N,Active,91,,,90.99,0.578795,90.2215,91.1176,91.621
148,56323090,16196349,CC1=CC(=CC(=[N+]1C2=CC=CC=C2OC)C)/C=C\3/N(C4=CC=CC=C4S3)C.[I-],Active,91,,,90.98,0.501867,90.4413,91.6472,90.8375
149,26660768,2831792,CCCCCN1C2=C(CCC2)C(=N)C3=CC=CC=C31.I,Active,91,,,90.92,1.40944,92.8342,90.4414,89.4825
150,14726526,460747,CC1=NN(C2=NC(=O)N(C(=O)C2=N1)C)C,Active,91,,,90.8,0.25508,90.5853,91.155,90.6479
151,92763754,374010,CC1=C(C(=O)C2=C(C1=O)N3CCC(C3=N2)OC(=O)COC)NC(=O)C,Active,91,,,90.75,0.164643,90.9847,90.6627,90.6134
152,4246262,6602959,C1CCC2=C(C1)C(=N)C3=C(N2CC4=CC(=C(C=C4)Cl)Cl)CCC3.Cl,Active,91,,,90.7,1.03882,89.3812,90.7837,91.9212
153,17507466,2175947,CCC1C/C(=C\C2=CN=CC=C2)/C(=O)/C(=C/C3=CN=CC=C3)/C1,Active,91,,,90.66,0.454004,90.2782,91.2949,90.3964
154,24810566,16193144,CC[N+]1=C2C=C(C=CC2=C(C=C1)/C=C/3\C=CC4=CC=CC=C4N3C)C,Active,90,,,90.59,1.40027,89.8245,92.5496,89.3833
155,56463667,11972533,C1CN2CC3=CC4=C(C=C3[C@H]5C2C1=C[C@@H]([C@H]5O)O)OCO4.Cl,Active,90,,,90.54,1.64945,92.506,88.4702,90.6521
156,47193938,659822,CCC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=NN=C(S1)C(F)(F)F,Active,90,,,90.53,0.984446,89.8404,89.8338,91.9254
157,51087949,24892261,C1=CC=C2C(=C1)C(=C3C=CC=CC3=[NH+]2)N.[Cl-],Active,90,,,90.43,1.46862,92.4864,89.1662,89.6271
158,92764864,395179,CCOC(=O)C1=[N+](N2C3=CC=CC=C3C(=CC4=CC=C(C=C4)N(C)C)C2=C1)C.C(F)(F)(F)S(=O)(=O)[O-],Active,90,,,90.38,3.12329,93.4674,91.5721,86.1008
159,26726875,2815175,C1COC2=C(C=C(C=C2)C(=O)CN3C(=O)C4=CC=CC=C4S3(=O)=O)OC1,Active,90,,,90.31,0.250643,90.3909,89.9693,90.5665
160,17511746,12005562,CCOC1=CC=C(C=C1)N2C3=[N+](CCCCC3)C=C2C4=CC=C(C=C4)OC.[Br-],Active,90,,,90.26,1.59488,89.0964,89.1684,92.5151
161,7970050,1881562,CC1=CC(=C(C=C1)N2C3=C(C=N2)C(=NC=N3)N4CCN(CC4)C5=CC(=CC=C5)OC)C,Active,90,,,90.2,1.08411,91.7007,89.168,89.743
162,863762,665013,CC(=O)C(C1=C2C(=C(C(=C1Cl)O)O)C(=CO2)C(=O)C3=CC=CC=C3)C(=O)C,Active,90,,,90.17,2.16861,89.3698,87.9981,93.1283
163,47203434,788928,COC1=CC(=C(C=C1)C(=O)NC2=NC3=CC=CC=C3S2)OC,Active,90,,,90.16,1.28934,88.3609,91.2997,90.8321
164,24829585,16196163,CC(C)C1=CC=C(C=C1)N2C3=[N+](C=C2C4=CC=CC=C4)C5=CC=CC=C5CC3.[Br-],Active,90,,,90.06,2.40292,86.6957,92.1778,91.2922
165,24801420,135455077,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C2=NN3C4=CC=CC=C4[N+](=C3SC2)C.[Br-],Active,90,,,89.98,1.43977,90.7892,87.9608,91.1994
166,26669418,16682556,CCN(CC)CC[N+]1=C(C=C(C=C1C)C2=CC=C(C=C2)OCC)C3=CC=C(C=C3)OCC.[O-]Cl(=O)(=O)=O,Active,90,,,89.95,1.72899,90.9892,87.5179,91.3547
167,22413684,15945727,C1CCC2=C(C1)C(=N)C3=C(N2CC4=CC=C(C=C4)Br)CCC3.Br,Active,90,,,89.91,2.94578,89.2168,86.7058,93.8197
168,87349047,1716838,C1=CC=C(C(=C1)C(=O)NC(C(F)(F)F)(C(F)(F)F)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-])Cl,Active,90,,,89.82,0.794683,89.4857,90.9119,89.0515
169,121283285,335091,CC1=CC2CC(C(=C2C(=O)CC(CCC=CCC(NC(=O)C=CC=C1)C3=CC=CC=C3)O)O)OC,Active,90,,,89.81,0.274889,90.1868,89.5327,89.7213
170,26660762,16682136,CCCCCCCCCCCCN1C=CC(=N)C=C1.Br,Active,90,,,89.76,2.18379,90.733,86.7388,91.8173
171,24832029,16196328,CC1(CC(=CC(=[N+]2CCCC2)C1)N(C)CC3=CC=CC=C3)C.[I-],Active,90,,,89.62,0.894977,88.3768,90.4352,90.0591
172,22410530,135401264,CN=C1N(C(=CS1)C2=CC=CS2)/N=C/C3=CC=CC=C3O,Active,89,,,89.56,0.411679,90.0705,89.0621,89.5554
173,92763934,4274774,CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C)O,Active,89,,,89.53,2.45416,90.4508,91.9656,86.1702
174,24817414,1472220,COC1=NC=C(C=C1)NC(=O)/C(=C(\S(=O)CC2=CC=C(C=C2)Cl)/Cl)/Cl,Active,89,,,89.52,3.17759,93.3955,85.6124,89.5663
175,24784363,12477066,C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Active,89,,,89.41,2.34646,88.8426,86.8618,92.5248
176,87349379,6364517,CCN\1C2=CC=CC=C2S/C1=C\C(=C\C3=[N+](C4=CC=CC=C4S3)CC)\C.[I-],Active,89,,,89.41,0.36733,89.8651,89.3983,88.9655
177,93576708,3879,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,Active,89,,,89.39,1.3754,87.4497,90.3783,90.3562
178,124755437,53301266,CCOC(=O)[C@]12CC3=C(C(=C(C=C3[C@H]1N(C(=O)C4=CC=CC=C24)C5CCCCC5)OC)OC)OC,Active,89,,,89.33,1.16054,88.9243,88.1599,90.9133
179,14734928,5717105,CCN1/C(=C/C2=[N+](C3=CC=CC=C3C=C2)CC)/C=CC4=CC=CC=C41.[Cl-],Active,89,,,89.32,1.70224,87.7691,91.6879,88.4951
180,22412622,15945619,CC(=O)N(C1=CC=C(C=C1)Br)C2=C(C(=O)C3=CC=CC=C3C2=O)NC,Active,89,,,89.31,0.461766,88.7846,89.2468,89.9097
181,24785323,16188793,CCN\1C2=CC=CC=C2S/C1=C\C3=[N+](C=C(S3)C4=CC=CC=C4C)C.[I-],Active,89,,,89.23,1.2015,87.9644,90.8458,88.8859
182,92763407,4024368,CC12CCC3C(C1(CCC2C4=COC(=O)C4)O)CCC5(C3(CCC(C5)O)C=NO)O,Active,89,,,89.22,2.13024,86.2334,91.0569,90.3688
183,49643067,2877075,CCCC(=O)NC(C1=CC=C(C=C1)N(C)C)C2=C(C3=C(C=CC=N3)C=C2)O,Active,89,,,89.21,0.903532,89.3995,88.0265,90.2163
184,24830772,16196252,CC(C)(C)C1=CC=C(C=C1)C2=CN(C3=[N+]2CCCS3)C4=CC=C(C=C4)Br.[Br-],Active,89,,,89.18,1.11567,90.7484,88.2818,88.4962
185,92764471,268762,CC(C)(C)NCC(=CC1=CC=CC=C1)C(=O)C2=CC=CC=C2,Active,89,,,89.07,2.10116,86.4867,91.6333,89.084
186,17431609,698490,CC1=C2C(=CC=C1)C(=C3C(=CC(=NC3=N2)C)C)N,Active,89,,,89.01,0.936261,87.6918,89.5969,89.7501
187,24831892,16196319,[B-](F)(F)(F)F.CC1=CC(=CC(=[N+]1CC2CCCO2)C)/C=C\3/N(C4=CC=CC=C4S3)C,Active,89,,,89,1.37763,87.3395,90.7126,88.9437
188,92763810,274159,CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O,Active,89,,,88.98,1.10114,89.1299,87.5645,90.2494
189,49648796,24747913,CC1=CC2=C(C=C1C)SC3=C(C2=O)C=C(C=C3)C#CC4(CCCCC4)O,Active,89,,,88.93,1.31735,87.076,90.0023,89.7169
190,14730495,3803930,C1=CC(=CC(=C1)Cl)C(C#N)C2=NC3=C(C=C2)C(=CC(=N3)C(F)(F)F)C(F)(F)F,Active,89,,,88.89,1.04116,87.6605,88.808,90.2067
191,99356113,280899,CN(C)C1=NC=NC2=C1N=NN2C3C(C(C(O3)CO)O)O,Active,89,,,88.82,3.11191,85.0954,92.7118,88.6383
192,92764806,6514881,CCN(CC(C(=O)/C=C/C1=CC=C(C=C1)/C=C/C(=O)C(CN(CC)CC)(C)C)(C)C)CC.Br,Active,89,,,88.76,3.3848,93.1327,84.8848,88.2773
193,24800211,16191880,CC(C)(C#CC1=CC=C(S1)[C@@H]2C[C@H]3CN(C(=O)[C@@]34N2CCC4)C5=CC=CC=C5)O,Active,89,,,88.76,4.24604,82.8158,90.9887,92.4729
194,17513005,1046754,C1=CC(=CN=C1)C(=O)NC(C(F)(F)F)(C(F)(F)F)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-],Active,89,,,88.68,0.83064,88.2893,87.9229,89.8394
195,26729196,9583467,CC1=C(C(=NN1C(C)(C)C)C)/C=N/OC(=O)NC2=CC=C(C=C2)Cl,Active,89,,,88.67,1.05924,87.8445,87.9966,90.1637
196,26731361,2803102,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=S)NCC3=CN=CC=C3,Active,88,,,88.58,0.932153,89.0936,87.2721,89.3751
197,92763931,11293,C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N,Active,88,,,88.55,2.57483,92.0788,87.5577,86.0099
198,14740194,2167979,C1=CC(=C(C=C1NC(=O)CC(C(F)(F)F)(C(F)(F)F)O)Cl)Cl,Active,88,,,88.53,1.74117,90.5854,88.6722,86.3277
199,124755435,53301264,CCOC(=O)[C@]12CC3=C([C@H]1N(C(=O)C4=CC=CC=C24)C5CCCCC5)C=CC(=C3)C,Active,88,,,88.42,0.626664,87.6169,89.1449,88.5081
200,24827211,135439869,C1=CC2=C(C(=C1)OCC3=CC=C(C=C3)C(=O)N/N=C/C4=CC=CN4)N=CC=C2,Active,88,,,88.38,2.2098,85.3333,89.324,90.4956
201,56463211,5614,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N,Active,88,,,88.22,0.867707,89.104,88.5243,87.0432
202,121286573,138252,C1=CC=C2C(=C1)C=CC(=O)C3=CC=CC=C23,Active,88,,,88.14,0.48907,87.9551,87.6499,88.8058
203,124753112,5474842,CCN\1C2=CC=CC=C2S/C1=C\C(=C\C3=[N+](C4=CC=CC=C4S3)CC)\C,Active,88,,,88.08,1.88903,86.0079,90.5762,87.6551
204,49667108,4872337,C1CCC(CC1)NC2=NC(=NC(=C2[N+](=O)[O-])N)NCCCN,Active,88,,,88.07,3.16233,87.3543,84.6026,92.2492
205,99495763,56643206,C1=CC=C(C=C1)NC2=CN=C3C(=C2)C=CC=C3O.C(=O)(C(F)(F)F)O,Active,88,,,88,1.67191,87.0172,90.3497,86.6219
206,57264490,24207752,COC(=O)C1=CC=CC=C1C2=C3C=CC(=[NH2+])C=C3OC4=C2C=CC(=C4)N.O.[Cl-],Active,88,,,87.99,2.7175,84.7227,91.3762,87.8753
207,49674159,1266032,C1=CC=C(C(=C1)C(=O)SC2=CC=CC3=C2N=CC=C3)Br,Active,88,,,87.97,3.47155,91.4195,83.2186,89.2662
208,17513204,135517114,CC1=CC(=NN1CC2=CC=C(C=C2)C(=O)N/N=C/C3=C(C=C(C=C3)O)O)[N+](=O)[O-],Active,88,,,87.93,1.90579,89.4769,89.0632,85.2432
209,124755447,53301276,CCOC(=O)[C@]12CC3=C([C@H]1N(C(=O)C4=C2C=CC(=C4)OC)C5CCCCC5)C=CC(=C3)C,Active,88,,,87.91,1.96496,85.2774,89.9941,88.4661
210,92763406,5351598,CC[C@H](C[C@H]1CCC[C@]2(O1)C[C@H]3[C@@H]([C@@H](O2)C[C@]4([C@@H](CC(O4)(C)C)/C=C/CCCCC[C@@]([C@@H]([C@H]([C@@H]([C@H]([C@@H]([C@](/C=C/C(=O)O3)(C)O)O)C)O)OC5CCC(C(O5)C)N(C)C)O)(C)O)O)C)O,Active,88,,,87.87,1.19988,89.3524,86.4138,87.8372
211,99356259,285026,C1CN2C3=CC=CC=C3C4=CC=CC=C4C2=N1,Active,88,,,87.77,1.55919,89.8045,86.0164,87.4892
212,49724306,24792118,C1CN(CCC1OC2=CC=C(C=C2)C(=O)NCCOC3=CN=CC=C3)CC4=CC=CC=N4,Active,88,,,87.73,0.918142,88.8873,87.6638,86.6413
213,24798246,2876839,CC(C)C(=O)NC(C1=CC=C(C=C1)OC)C2=C(C3=C(C=CC=N3)C=C2)O,Active,88,,,87.71,1.13475,89.185,86.4261,87.5128
214,124755428,53301257,CCOC(=O)[C@]12CC3=C([C@H]1N(C(=O)C4=C2C=CC(=C4)OC)C5CCCCC5)C=CC(=C3)Cl,Active,88,,,87.66,0.619674,87.5618,86.962,88.4694
215,24813191,15538510,CC1=CC(=CC2=[N+](C3=CC=CC=C3S2)C)C=C(O1)C.[O-]Cl(=O)(=O)=O,Active,88,,,87.64,0.960814,86.2895,88.4325,88.2035
216,4251194,66541,CN1C2=NC(=O)N(C(=O)C2=NC=N1)C,Active,87,,,87.58,1.83163,89.4147,88.2578,85.0822
217,57260394,1570,C1=CC(=S)N(C=C1)O,Active,87,,,87.54,1.43535,88.35,85.5202,88.742
218,124755420,53301249,CCOC(=O)[C@]12CC3=C([C@H]1N(C(=O)C4=CC=CC=C24)C5CCCCC5)C=CC(=C3)OC,Active,87,,,87.39,1.12074,86.1062,88.8373,87.2301
219,24790578,135433188,CC(C)(C)C1=CC=C(C=C1)C2CC2C(=O)N/N=C\C3=CC=CN3,Active,87,,,87.38,2.05036,84.7679,89.7774,87.5836
220,24836581,16237072,C1COCCN1C2=NC(=C(S2)/C=N/NC(=O)C3=CC(=CC=C3)S(=O)(=O)N4CCOCC4)C5=CC=CC=C5.Br,Active,87,,,87.37,1.73934,87.9817,84.9971,89.1224
221,87349386,16196223,CC1=CC(=CC(=[N+]1C2=CC=C(C=C2)OC)C)/C=C\3/N(C4=CC=CC=C4S3)C.[I-],Active,87,,,87.37,2.02058,84.8922,87.3634,89.8416
222,56463072,6185,C[C@]12CC[C@H]3[C@H]([C@]1(CC[C@@H]2C4=CC(=O)OC4)O)CC[C@]5([C@@]3(CC[C@@H](C5)O)C=O)O,Active,87,,,87.2,1.44334,89.2343,85.9999,86.3807
223,49649053,24747958,CC(C)CC[N+]1=CC=CC=C1/C=C/C2=CC=C(C=C2)N(C)C.[I-],Active,87,,,87.12,4.10359,89.6936,90.3402,81.3299
224,85199814,2400243,CCOC1=CC=C(C=C1)OCC2=CC=C(C=C2)C(=O)NN=CC3=CC=CN3,Active,87,,,87.07,0.808602,85.9984,87.2618,87.9511
225,99355649,3321199,CCC(C)(C(=O)OC1C2C(C(C3(C4C2(CO3)C(CC5C4(C(C(C=C5C)O)O)C)OC1=O)O)O)C)O,Active,87,,,87.04,1.9784,85.1246,86.2341,89.7647
226,49666782,5322719,CC1C/C(=C\C2=CC(=C(C(=C2)OC)OC)OC)/C(=O)/C(=C/C3=CC(=C(C(=C3)OC)OC)OC)/C1,Active,87,,,87.04,0.93979,86.0576,86.7554,88.3063
227,49642368,2871851,CC(=O)NC(C1=CC=C(C=C1)Cl)C2=C(C3=C(C=CC=N3)C=C2)O,Active,87,,,87.01,0.942607,88.1699,85.8611,86.9978
228,24807744,16192857,CC[N+]1=C(C=CC2=CC=CC(=C21)C)/C=C\3/N(C4=CC=CC=C4S3)C.[I-],Active,87,,,87,3.66244,81.9029,90.3302,88.7803
229,56463036,4369270,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O,Active,87,,,86.95,0.30287,86.5288,87.1137,87.2164
